"","V1","V2"
"62198","ENSG00000293768.1","ENSG00000293768"
"62199","ENSG00000293769.1","ENSG00000293769"
"62200","ENSG00000293770.1","ENSG00000293770"
"62201","ENSG00000293771.1","ENSG00000293771"
"62202","ENSG00000293772.1","ENSG00000293772"
"62203","ENSG00000293773.1","ENSG00000293773"
"62204","ENSG00000293774.1","ENSG00000293774"
"62205","ENSG00000293775.1","ENSG00000293775"
"62206","ENSG00000293776.1","ENSG00000293776"
"62207","ENSG00000293777.1","ENSG00000293777"
"62208","ENSG00000293778.1","ENSG00000293778"
"62209","ENSG00000293779.1","ENSG00000293779"
"62210","ENSG00000293780.1","ENSG00000293780"
"62211","ENSG00000293781.1","ENSG00000293781"
"62212","ENSG00000293782.1","ENSG00000293782"
"62213","ENSG00000293783.1","ENSG00000293783"
"62214","ENSG00000293784.1","ENSG00000293784"
"62215","ENSG00000293785.1","ENSG00000293785"
"62216","ENSG00000293786.1","ENSG00000293786"
"62217","ENSG00000293787.1","ENSG00000293787"
"62218","ENSG00000293788.1","ENSG00000293788"
"62219","ENSG00000293789.1","ENSG00000293789"
"62220","ENSG00000293790.1","ENSG00000293790"
"62221","ENSG00000293791.1","ENSG00000293791"
"62222","ENSG00000293792.1","ENSG00000293792"
"62223","ENSG00000293793.1","ENSG00000293793"
"62224","ENSG00000293794.1","ENSG00000293794"
"62225","ENSG00000293795.1","ENSG00000293795"
"62226","ENSG00000293796.1","ENSG00000293796"
"62227","ENSG00000293797.1","ENSG00000293797"
"62228","ENSG00000293798.1","ENSG00000293798"
"62229","ENSG00000293799.1","ENSG00000293799"
"62230","ENSG00000293800.1","ENSG00000293800"
"62231","ENSG00000293801.1","ENSG00000293801"
"62232","ENSG00000293802.1","ENSG00000293802"
"62233","ENSG00000293803.1","ENSG00000293803"
"62234","ENSG00000293804.1","ENSG00000293804"
"62235","ENSG00000293805.1","ENSG00000293805"
"62236","ENSG00000293806.1","ENSG00000293806"
"62237","ENSG00000293807.1","ENSG00000293807"
"62238","ENSG00000293808.1","ENSG00000293808"
"62239","ENSG00000293809.1","ENSG00000293809"
"62240","ENSG00000293810.1","ENSG00000293810"
"62241","ENSG00000293811.1","ENSG00000293811"
"62242","ENSG00000293812.1","ENSG00000293812"
"62243","ENSG00000293813.1","ENSG00000293813"
"62244","ENSG00000293814.1","ENSG00000293814"
"62245","ENSG00000293815.1","ENSG00000293815"
"62246","ENSG00000293816.1","ENSG00000293816"
"62247","ENSG00000293817.1","ENSG00000293817"
"62248","ENSG00000293818.1","ENSG00000293818"
"62249","ENSG00000293819.1","ENSG00000293819"
"62250","ENSG00000293820.1","ENSG00000293820"
"62251","ENSG00000293821.1","ENSG00000293821"
"62252","ENSG00000293822.1","ENSG00000293822"
"62253","ENSG00000293823.1","ENSG00000293823"
"62254","ENSG00000293824.1","ENSG00000293824"
"62255","ENSG00000293825.1","ENSG00000293825"
"62256","ENSG00000293826.1","ENSG00000293826"
"62257","ENSG00000293827.1","ENSG00000293827"
"62258","ENSG00000293828.1","ENSG00000293828"
"62259","ENSG00000293829.1","ENSG00000293829"
"62260","ENSG00000293830.1","ENSG00000293830"
"62261","ENSG00000293831.1","ENSG00000293831"
"62262","ENSG00000293832.1","ENSG00000293832"
"62263","ENSG00000293833.1","ENSG00000293833"
"62264","ENSG00000293834.1","ENSG00000293834"
"62265","ENSG00000293835.1","ENSG00000293835"
"62266","ENSG00000293836.1","ENSG00000293836"
"62267","ENSG00000293837.1","ENSG00000293837"
"62268","ENSG00000293838.1","ENSG00000293838"
"62269","ENSG00000293839.1","ENSG00000293839"
"62270","ENSG00000293840.1","ENSG00000293840"
"62271","ENSG00000293841.1","ENSG00000293841"
"62272","ENSG00000293842.1","ENSG00000293842"
"62273","ENSG00000293843.1","ENSG00000293843"
"62274","ENSG00000293844.1","ENSG00000293844"
"62275","ENSG00000293845.1","ENSG00000293845"
"62276","ENSG00000293846.1","ENSG00000293846"
"62277","ENSG00000293847.1","ENSG00000293847"
"62278","ENSG00000293848.1","ENSG00000293848"
"62279","ENSG00000293849.1","ENSG00000293849"
"62280","ENSG00000293850.1","ENSG00000293850"
"62281","ENSG00000293851.1","ENSG00000293851"
"62282","ENSG00000293852.1","ENSG00000293852"
"62283","ENSG00000293853.1","ENSG00000293853"
"62284","ENSG00000293854.1","ENSG00000293854"
"62285","ENSG00000293855.1","ENSG00000293855"
"62286","ENSG00000293856.1","ENSG00000293856"
"62287","ENSG00000293857.1","ENSG00000293857"
"62288","ENSG00000293858.1","ENSG00000293858"
"62289","ENSG00000293859.1","ENSG00000293859"
"62290","ENSG00000293860.1","ENSG00000293860"
"62291","ENSG00000293861.1","ENSG00000293861"
"62292","ENSG00000293862.1","ENSG00000293862"
"62293","ENSG00000293863.1","ENSG00000293863"
"62294","ENSG00000293864.1","ENSG00000293864"
"62295","ENSG00000293865.1","ENSG00000293865"
"62296","ENSG00000293866.1","ENSG00000293866"
"62297","ENSG00000293867.1","ENSG00000293867"
"62298","ENSG00000293868.1","ENSG00000293868"
"62299","ENSG00000293869.1","ENSG00000293869"
"62300","ENSG00000293870.1","ENSG00000293870"
"62301","ENSG00000293871.1","ENSG00000293871"
"62302","ENSG00000293872.1","ENSG00000293872"
"62303","ENSG00000293873.1","ENSG00000293873"
"62304","ENSG00000293874.1","ENSG00000293874"
"62305","ENSG00000293875.1","ENSG00000293875"
"62306","ENSG00000293876.1","ENSG00000293876"
"62307","ENSG00000293877.1","ENSG00000293877"
"62308","ENSG00000293878.1","ENSG00000293878"
"62309","ENSG00000293879.1","ENSG00000293879"
"62310","ENSG00000293880.1","ENSG00000293880"
"62311","ENSG00000293881.1","ENSG00000293881"
"62312","ENSG00000293882.1","ENSG00000293882"
"62313","ENSG00000293883.1","ENSG00000293883"
"62314","ENSG00000293884.1","ENSG00000293884"
"62315","ENSG00000293885.1","ENSG00000293885"
"62316","ENSG00000293886.1","ENSG00000293886"
"62317","ENSG00000293887.1","ENSG00000293887"
"62318","ENSG00000293888.1","ENSG00000293888"
"62319","ENSG00000293889.1","ENSG00000293889"
"62320","ENSG00000293890.1","ENSG00000293890"
"62321","ENSG00000293891.1","ENSG00000293891"
"62322","ENSG00000293892.1","ENSG00000293892"
"62323","ENSG00000293893.1","ENSG00000293893"
"62324","ENSG00000293894.1","ENSG00000293894"
"62325","ENSG00000293895.1","ENSG00000293895"
"62326","ENSG00000293896.1","ENSG00000293896"
"62327","ENSG00000293897.1","ENSG00000293897"
"62328","ENSG00000293898.1","ENSG00000293898"
"62329","ENSG00000293899.1","ENSG00000293899"
"62330","ENSG00000293900.1","ENSG00000293900"
"62331","ENSG00000293901.1","ENSG00000293901"
"62332","ENSG00000293902.1","ENSG00000293902"
"62333","ENSG00000293903.1","ENSG00000293903"
"62334","ENSG00000293904.1","ENSG00000293904"
"62335","ENSG00000293905.1","ENSG00000293905"
"62336","ENSG00000293906.1","ENSG00000293906"
"62337","ENSG00000293907.1","ENSG00000293907"
"62338","ENSG00000293908.1","ENSG00000293908"
"62339","ENSG00000293909.1","ENSG00000293909"
"62340","ENSG00000293910.1","ENSG00000293910"
"62341","ENSG00000293911.1","ENSG00000293911"
"62342","ENSG00000293912.1","ENSG00000293912"
"62343","ENSG00000293913.1","ENSG00000293913"
"62344","ENSG00000293914.1","ENSG00000293914"
"62345","ENSG00000293915.1","ENSG00000293915"
"62346","ENSG00000293916.1","ENSG00000293916"
"62347","ENSG00000293917.1","ENSG00000293917"
"62348","ENSG00000293918.1","ENSG00000293918"
"62349","ENSG00000293919.1","ENSG00000293919"
"62350","ENSG00000293920.1","ENSG00000293920"
"62351","ENSG00000293921.1","ENSG00000293921"
"62352","ENSG00000293922.1","ENSG00000293922"
"62353","ENSG00000293923.1","ENSG00000293923"
"62354","ENSG00000293924.1","ENSG00000293924"
"62355","ENSG00000293925.1","ENSG00000293925"
"62356","ENSG00000293926.1","ENSG00000293926"
"62357","ENSG00000293927.1","ENSG00000293927"
"62358","ENSG00000293928.1","ENSG00000293928"
"62359","ENSG00000293929.1","ENSG00000293929"
"62360","ENSG00000293930.1","ENSG00000293930"
"62361","ENSG00000293931.1","ENSG00000293931"
"62362","ENSG00000293932.1","JMJD1C-AS2"
"62363","ENSG00000293933.1","ENSG00000293933"
"62364","ENSG00000293934.1","ENSG00000293934"
"62365","ENSG00000293935.1","ENSG00000293935"
"62366","ENSG00000293936.1","ENSG00000293936"
"62367","ENSG00000293937.1","ENSG00000293937"
"62368","ENSG00000293938.1","ENSG00000293938"
"62369","ENSG00000293939.1","ENSG00000293939"
"62370","ENSG00000293940.1","ENSG00000293940"
"62371","ENSG00000293941.1","ENSG00000293941"
"62372","ENSG00000293942.1","ENSG00000293942"
"62373","ENSG00000293943.1","ENSG00000293943"
"62374","ENSG00000293944.1","ENSG00000293944"
"62375","ENSG00000293945.1","ENSG00000293945"
"62376","ENSG00000293946.1","ENSG00000293946"
"62377","ENSG00000293947.1","ENSG00000293947"
"62378","ENSG00000293948.1","ENSG00000293948"
"62379","ENSG00000293949.1","ENSG00000293949"
"62380","ENSG00000293950.1","ENSG00000293950"
"62381","ENSG00000293951.1","ENSG00000293951"
"62382","ENSG00000293952.1","ENSG00000293952"
"62383","ENSG00000293953.1","ENSG00000293953"
"62384","ENSG00000293954.1","ENSG00000293954"
"62385","ENSG00000293955.1","ENSG00000293955"
"62386","ENSG00000293956.1","ENSG00000293956"
"62387","ENSG00000293957.1","ENSG00000293957"
"62388","ENSG00000293958.1","ENSG00000293958"
"62389","ENSG00000293959.1","ENSG00000293959"
"62390","ENSG00000293960.1","ENSG00000293960"
"62391","ENSG00000293961.1","ENSG00000293961"
"62392","ENSG00000293962.1","ENSG00000293962"
"62393","ENSG00000293963.1","ENSG00000293963"
"62394","ENSG00000293964.1","ENSG00000293964"
"62395","ENSG00000293965.1","ENSG00000293965"
"62396","ENSG00000293966.1","ENSG00000293966"
"62397","ENSG00000293967.1","ENSG00000293967"
"62398","ENSG00000293968.1","ENSG00000293968"
"62399","ENSG00000293969.1","ENSG00000293969"
"62400","ENSG00000293970.1","ENSG00000293970"
"62401","ENSG00000293971.1","ENSG00000293971"
"62402","ENSG00000293972.1","ENSG00000293972"
"62403","ENSG00000293973.1","ENSG00000293973"
"62404","ENSG00000293974.1","ENSG00000293974"
"62405","ENSG00000293975.1","ENSG00000293975"
"62406","ENSG00000293976.1","ENSG00000293976"
"62407","ENSG00000293977.1","ENSG00000293977"
"62408","ENSG00000293978.1","ENSG00000293978"
"62409","ENSG00000293979.1","ENSG00000293979"
"62410","ENSG00000293980.1","ENSG00000293980"
"62411","ENSG00000293981.1","ENSG00000293981"
"62412","ENSG00000293982.1","ENSG00000293982"
"62413","ENSG00000293983.1","ENSG00000293983"
"62414","ENSG00000293984.1","ENSG00000293984"
"62415","ENSG00000293985.1","ENSG00000293985"
"62416","ENSG00000293986.1","ENSG00000293986"
"62417","ENSG00000293987.1","ENSG00000293987"
"62418","ENSG00000293988.1","ENSG00000293988"
"62419","ENSG00000293989.1","ENSG00000293989"
"62420","ENSG00000293990.1","ENSG00000293990"
"62421","ENSG00000293991.1","ENSG00000293991"
"62422","ENSG00000293992.1","ENSG00000293992"
"62423","ENSG00000293993.1","ENSG00000293993"
"62424","ENSG00000293994.1","ENSG00000293994"
"62425","ENSG00000293995.1","ENSG00000293995"
"62426","ENSG00000293996.1","ENSG00000293996"
"62427","ENSG00000293997.1","ENSG00000293997"
"62428","ENSG00000293998.1","ENSG00000293998"
"62429","ENSG00000293999.1","ENSG00000293999"
"62430","ENSG00000294000.1","ENSG00000294000"
"62431","ENSG00000294001.1","ENSG00000294001"
"62432","ENSG00000294002.1","ENSG00000294002"
"62433","ENSG00000294003.1","ENSG00000294003"
"62434","ENSG00000294004.1","ENSG00000294004"
"62435","ENSG00000294005.1","ENSG00000294005"
"62436","ENSG00000294006.1","ENSG00000294006"
"62437","ENSG00000294007.1","ENSG00000294007"
"62438","ENSG00000294008.1","ENSG00000294008"
"62439","ENSG00000294009.1","ENSG00000294009"
"62440","ENSG00000294010.1","ENSG00000294010"
"62441","ENSG00000294011.1","ENSG00000294011"
"62442","ENSG00000294012.1","ENSG00000294012"
"62443","ENSG00000294013.1","ENSG00000294013"
"62444","ENSG00000294014.1","ENSG00000294014"
"62445","ENSG00000294015.1","ENSG00000294015"
"62446","ENSG00000294016.1","ENSG00000294016"
"62447","ENSG00000294017.1","ENSG00000294017"
"62448","ENSG00000294018.1","ENSG00000294018"
"62449","ENSG00000294019.1","ENSG00000294019"
"62450","ENSG00000294020.1","ENSG00000294020"
"62451","ENSG00000294021.1","ENSG00000294021"
"62452","ENSG00000294022.1","ENSG00000294022"
"62453","ENSG00000294023.1","ENSG00000294023"
"62454","ENSG00000294024.1","ENSG00000294024"
"62455","ENSG00000294025.1","ENSG00000294025"
"62456","ENSG00000294026.1","ENSG00000294026"
"62457","ENSG00000294027.1","ENSG00000294027"
"62458","ENSG00000294028.1","ENSG00000294028"
"62459","ENSG00000294029.1","ENSG00000294029"
"62460","ENSG00000294030.1","ENSG00000294030"
"62461","ENSG00000294031.1","ENSG00000294031"
"62462","ENSG00000294032.1","ENSG00000294032"
"62463","ENSG00000294033.1","ENSG00000294033"
"62464","ENSG00000294034.1","ENSG00000294034"
"62465","ENSG00000294035.1","ENSG00000294035"
"62466","ENSG00000294036.1","ENSG00000294036"
"62467","ENSG00000294037.1","ENSG00000294037"
"62468","ENSG00000294039.1","ENSG00000294039"
"62469","ENSG00000294040.1","ENSG00000294040"
"62470","ENSG00000294041.1","ENSG00000294041"
"62471","ENSG00000294042.1","ENSG00000294042"
"62472","ENSG00000294043.1","ENSG00000294043"
"62473","ENSG00000294044.1","ENSG00000294044"
"62474","ENSG00000294045.1","ENSG00000294045"
"62475","ENSG00000294046.1","ENSG00000294046"
"62476","ENSG00000294047.1","ENSG00000294047"
"62477","ENSG00000294048.1","ENSG00000294048"
"62478","ENSG00000294049.1","ENSG00000294049"
"62479","ENSG00000294050.1","ENSG00000294050"
"62480","ENSG00000294051.1","ENSG00000294051"
"62481","ENSG00000294052.1","ENSG00000294052"
"62482","ENSG00000294053.1","ENSG00000294053"
"62483","ENSG00000294054.1","ENSG00000294054"
"62484","ENSG00000294055.1","ENSG00000294055"
"62485","ENSG00000294056.1","ENSG00000294056"
"62486","ENSG00000294057.1","ENSG00000294057"
"62487","ENSG00000294058.1","ENSG00000294058"
"62488","ENSG00000294059.1","ENSG00000294059"
"62489","ENSG00000294060.1","ENSG00000294060"
"62490","ENSG00000294061.1","ENSG00000294061"
"62491","ENSG00000294062.1","ENSG00000294062"
"62492","ENSG00000294063.1","ENSG00000294063"
"62493","ENSG00000294064.1","ENSG00000294064"
"62494","ENSG00000294065.1","ENSG00000294065"
"62495","ENSG00000294066.1","ENSG00000294066"
"62496","ENSG00000294067.1","ENSG00000294067"
"62497","ENSG00000294068.1","ENSG00000294068"
"62498","ENSG00000294069.1","ENSG00000294069"
"62499","ENSG00000294070.1","ENSG00000294070"
"62500","ENSG00000294071.1","ENSG00000294071"
"62501","ENSG00000294072.1","ENSG00000294072"
"62502","ENSG00000294073.1","ENSG00000294073"
"62503","ENSG00000294074.1","ENSG00000294074"
"62504","ENSG00000294075.1","ENSG00000294075"
"62505","ENSG00000294076.1","ENSG00000294076"
"62506","ENSG00000294077.1","ENSG00000294077"
"62507","ENSG00000294078.1","ENSG00000294078"
"62508","ENSG00000294079.1","ENSG00000294079"
"62509","ENSG00000294080.1","ENSG00000294080"
"62510","ENSG00000294081.1","ENSG00000294081"
"62511","ENSG00000294082.1","ENSG00000294082"
"62512","ENSG00000294083.1","ENSG00000294083"
"62513","ENSG00000294084.1","ENSG00000294084"
"62514","ENSG00000294085.1","ENSG00000294085"
"62515","ENSG00000294086.1","ENSG00000294086"
"62516","ENSG00000294087.1","ENSG00000294087"
"62517","ENSG00000294088.1","ENSG00000294088"
"62518","ENSG00000294089.1","ENSG00000294089"
"62519","ENSG00000294090.1","ENSG00000294090"
"62520","ENSG00000294091.1","ENSG00000294091"
"62521","ENSG00000294092.1","ENSG00000294092"
"62522","ENSG00000294093.1","ENSG00000294093"
"62523","ENSG00000294094.1","ENSG00000294094"
"62524","ENSG00000294095.1","ENSG00000294095"
"62525","ENSG00000294096.1","ENSG00000294096"
"62526","ENSG00000294097.1","ENSG00000294097"
"62527","ENSG00000294098.1","ENSG00000294098"
"62528","ENSG00000294099.1","ENSG00000294099"
"62529","ENSG00000294100.1","ENSG00000294100"
"62530","ENSG00000294101.1","ENSG00000294101"
"62531","ENSG00000294102.1","ENSG00000294102"
"62532","ENSG00000294103.1","ENSG00000294103"
"62533","ENSG00000294104.1","ENSG00000294104"
"62534","ENSG00000294105.1","ENSG00000294105"
"62535","ENSG00000294106.1","ENSG00000294106"
"62536","ENSG00000294107.1","ENSG00000294107"
"62537","ENSG00000294108.1","ENSG00000294108"
"62538","ENSG00000294109.1","ENSG00000294109"
"62539","ENSG00000294110.1","ENSG00000294110"
"62540","ENSG00000294111.1","ENSG00000294111"
"62541","ENSG00000294112.1","ENSG00000294112"
"62542","ENSG00000294113.1","ENSG00000294113"
"62543","ENSG00000294114.1","ENSG00000294114"
"62544","ENSG00000294115.1","ENSG00000294115"
"62545","ENSG00000294116.1","ENSG00000294116"
"62546","ENSG00000294117.1","ENSG00000294117"
"62547","ENSG00000294118.1","ENSG00000294118"
"62548","ENSG00000294119.1","ENSG00000294119"
"62549","ENSG00000294120.1","ENSG00000294120"
"62550","ENSG00000294121.1","ENSG00000294121"
"62551","ENSG00000294122.1","ENSG00000294122"
"62552","ENSG00000294123.1","ENSG00000294123"
"62553","ENSG00000294124.1","ENSG00000294124"
"62554","ENSG00000294125.1","ENSG00000294125"
"62555","ENSG00000294126.1","ENSG00000294126"
"62556","ENSG00000294127.1","ENSG00000294127"
"62557","ENSG00000294128.1","ENSG00000294128"
"62558","ENSG00000294129.1","ENSG00000294129"
"62559","ENSG00000294130.1","ENSG00000294130"
"62560","ENSG00000294131.1","ENSG00000294131"
"62561","ENSG00000294132.1","ENSG00000294132"
"62562","ENSG00000294133.1","ENSG00000294133"
"62563","ENSG00000294134.1","ENSG00000294134"
"62564","ENSG00000294135.1","ENSG00000294135"
"62565","ENSG00000294136.1","ENSG00000294136"
"62566","ENSG00000294137.1","ENSG00000294137"
"62567","ENSG00000294138.1","ENSG00000294138"
"62568","ENSG00000294139.1","ENSG00000294139"
"62569","ENSG00000294140.1","ENSG00000294140"
"62570","ENSG00000294141.1","ENSG00000294141"
"62571","ENSG00000294142.1","ENSG00000294142"
"62572","ENSG00000294143.1","ENSG00000294143"
"62573","ENSG00000294144.1","ENSG00000294144"
"62574","ENSG00000294145.1","ENSG00000294145"
"62575","ENSG00000294146.1","ENSG00000294146"
"62576","ENSG00000294147.1","ENSG00000294147"
"62577","ENSG00000294148.1","ENSG00000294148"
"62578","ENSG00000294149.1","ENSG00000294149"
"62579","ENSG00000294150.1","ENSG00000294150"
"62580","ENSG00000294151.1","ENSG00000294151"
"62581","ENSG00000294152.1","ENSG00000294152"
"62582","ENSG00000294153.1","ENSG00000294153"
"62583","ENSG00000294154.1","ENSG00000294154"
"62584","ENSG00000294155.1","ENSG00000294155"
"62585","ENSG00000294156.1","ENSG00000294156"
"62586","ENSG00000294157.1","ENSG00000294157"
"62587","ENSG00000294158.1","ENSG00000294158"
"62588","ENSG00000294159.1","ENSG00000294159"
"62589","ENSG00000294160.1","ENSG00000294160"
"62590","ENSG00000294161.1","ENSG00000294161"
"62591","ENSG00000294162.1","ENSG00000294162"
"62592","ENSG00000294163.1","ENSG00000294163"
"62593","ENSG00000294164.1","ENSG00000294164"
"62594","ENSG00000294165.1","ENSG00000294165"
"62595","ENSG00000294166.1","ENSG00000294166"
"62596","ENSG00000294167.1","ENSG00000294167"
"62597","ENSG00000294168.1","ENSG00000294168"
"62598","ENSG00000294169.1","ENSG00000294169"
"62599","ENSG00000294170.1","ENSG00000294170"
"62600","ENSG00000294171.1","ENSG00000294171"
"62601","ENSG00000294172.1","ENSG00000294172"
"62602","ENSG00000294173.1","ENSG00000294173"
"62603","ENSG00000294174.1","ENSG00000294174"
"62604","ENSG00000294175.1","ENSG00000294175"
"62605","ENSG00000294176.1","ENSG00000294176"
"62606","ENSG00000294177.1","ENSG00000294177"
"62607","ENSG00000294178.1","ENSG00000294178"
"62608","ENSG00000294179.1","ENSG00000294179"
"62609","ENSG00000294180.1","ENSG00000294180"
"62610","ENSG00000294181.1","ENSG00000294181"
"62611","ENSG00000294182.1","ENSG00000294182"
"62612","ENSG00000294183.1","ENSG00000294183"
"62613","ENSG00000294184.1","ENSG00000294184"
"62614","ENSG00000294185.1","ENSG00000294185"
"62615","ENSG00000294186.1","ENSG00000294186"
"62616","ENSG00000294187.1","ENSG00000294187"
"62617","ENSG00000294188.1","ENSG00000294188"
"62618","ENSG00000294189.1","ENSG00000294189"
"62619","ENSG00000294190.1","ENSG00000294190"
"62620","ENSG00000294191.1","ENSG00000294191"
"62621","ENSG00000294192.1","ENSG00000294192"
"62622","ENSG00000294193.1","ENSG00000294193"
"62623","ENSG00000294194.1","ENSG00000294194"
"62624","ENSG00000294195.1","ENSG00000294195"
"62625","ENSG00000294196.1","ENSG00000294196"
"62626","ENSG00000294197.1","ENSG00000294197"
"62627","ENSG00000294198.1","ENSG00000294198"
"62628","ENSG00000294199.1","ENSG00000294199"
"62629","ENSG00000294200.1","ENSG00000294200"
"62630","ENSG00000294201.1","ENSG00000294201"
