"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CDK11A",47.8882475831128,-0.466528200074839,0.226068603391769,-2.06365763788244,0.039050188544167,NA
"NADK",2960.80923937815,-0.134479162471228,0.0386479536486816,-3.47959334907283,0.000502175386533568,0.0152952297636719
"DLEC1",17.207283952053,-0.253706219169713,0.404553353105655,-0.627126724379056,0.530576170534667,NA
"CYTH3",942.201825615311,-0.00156052302707417,0.0610183168857537,-0.0255746652270986,0.979596593679068,0.992883392676736
"ADAM22",912.175115021764,0.213624629395081,0.0746101068707288,2.86321301972147,0.00419368516202682,0.0545597602516782
"SYPL1",2703.27476881689,-0.0508004671789846,0.0468667442957712,-1.08393420414245,0.278393972702719,0.538337895111054
"CYB561",267.05638472746,-0.0600090603307022,0.129124733241368,-0.464737148525447,0.642119701985915,0.821485447059651
"SPAG9",6149.53310614646,0.12386536677617,0.0587076738974809,2.1098667099717,0.0348698384045872,0.178400005275588
"CELSR3",553.41149734315,0.177294454913689,0.0990347118094937,1.79022538334577,0.0734176860297381,0.263343044229722
"AASS",2895.06330213809,-0.00653774075488828,0.0614719125155708,-0.10635330002515,0.915302044039012,0.966213301511181
"SS18L2",371.423210787599,-0.165997382798139,0.102384511666465,-1.6213134203238,0.104950438291782,0.319732160217731
"MPND",223.241028953466,0.0389463097687351,0.11655027077437,0.334158895641961,0.738259659424618,0.877857604693909
"MGST1",1047.55922343517,-0.0693436243625613,0.0639910302989002,-1.08364600536449,0.278521784467729,0.538337895111054
"CRY1",1300.79402783765,0.145987963705794,0.0522386058238163,2.79463744109411,0.00519579495194418,0.0621398009115085
"NFIX",1526.08800690491,0.0216830173800815,0.0589932347840328,0.367550914260939,0.713208121159778,0.865504066316185
"ST3GAL1",469.499171216709,-0.136708483287982,0.0900984876850536,-1.51732272983158,0.129185222175843,0.356018382233539
"MMP25",91.9991268041565,0.080349696308062,0.163403361920893,0.491726090354009,0.622912991586335,0.808552599653436
"IL32",48.9838303772707,-0.48937058395842,0.241073668552518,-2.02996281965075,0.0423603187287863,NA
"PKD1",2137.59720459011,0.0451507619630415,0.102412575148669,0.440871268957916,0.659306194578325,0.831934522555711
"MAPK8IP2",2047.88303359631,-0.0111988051368011,0.0514089519035208,-0.217837647377404,0.827555610500214,0.923710500768969
"MED24",4806.41269719773,0.0688040290642237,0.0382912204297029,1.79686174251191,0.0723575714949474,0.260946128911808
"RHOBTB2",329.452399045536,-0.0195733671493592,0.100341372047736,-0.195067764670861,0.845339897851818,0.933268002123122
"HEATR5B",1267.99606078276,0.187859627138956,0.0746949649648503,2.51502396751051,0.0119024291997903,0.0995782233073384
"SEC62",3905.97536614406,-0.0580923849473646,0.0478494555565697,-1.21406574581993,0.224722619160608,0.481032871994882
"RPS20",9552.49135019529,-0.209951590444923,0.0690721116262152,-3.03959999921646,0.00236892544632705,0.0386110150222248
"CSDE1",31158.346149851,0.0404041933539065,0.0308550995777117,1.30948186545775,0.190371176641885,0.441415291987769
"UBE3C",5525.23621072586,-0.0193261913554635,0.0466577931091778,-0.414211433237763,0.678719269335947,0.844497792452219
"REV3L",2153.60370520817,0.129893061751816,0.082844184052294,1.56792010492642,0.116899779128446,0.339929850706765
"TENM1",126.188486372922,-0.591922510994469,0.255276985333905,-2.31874608758885,0.0204088079749048,0.131317483100128
"MASP2",227.917823683855,-0.191377771235863,0.113087532503152,-1.69229770072602,0.0905892260174944,0.294987414672411
"FAM76A",477.873140592143,-0.0198716786112754,0.0824347440396684,-0.241059505221644,0.809508997522446,0.916301637905831
"POMT2",965.942583598052,-0.0709047522969718,0.0658933933733719,-1.07605252464696,0.281903766398275,0.541674634099613
"VTA1",2713.64274901154,-0.0288655733615941,0.0411927263016802,-0.700744426338604,0.483462525492728,0.712862513553127
"MLXIPL",193.082444074068,-0.313996301065196,0.145296622146009,-2.16107089364858,0.0306898635383661,0.165661723017035
"BAZ1B",6632.11157691498,-0.015032723784145,0.0466195667060937,-0.322455244573949,0.747107838107519,0.884357857154618
"RANBP9",2428.17398040678,-0.00824109823765844,0.0465690255304201,-0.176965228363543,0.859535702208246,0.940034268429452
"ETV7",13.144962729053,0.556067295011248,0.484506361302746,1.147698646342,0.251092990202273,NA
"SPRTN",2115.73360128572,-0.0663438964303657,0.0500806956106854,-1.32473991467903,0.185257429619136,0.435201074147461
"METTL13",1835.02174629585,-0.0244443851334316,0.0456570193856187,-0.535391610367172,0.592379090263142,0.78888405215937
"DYRK4",591.444544516428,-0.100354990435271,0.0923688651584846,-1.08645906023728,0.277275944167072,0.537562345056804
"ZNF207",9935.88775818984,-0.061451779066996,0.0299510418233304,-2.05174095210031,0.0401948445652821,0.192617155426529
"UQCRC1",4311.23243533054,-0.0417746470536479,0.0646611314414246,-0.646054996601643,0.51824373907972,0.740306018573189
"STARD3NL",939.931493933912,-0.138397309651281,0.06505583729153,-2.12736190037938,0.0333900252113411,0.173622803611904
"CD9",1045.94449326501,-0.157010144927042,0.0636459993605792,-2.46692873871803,0.0136277475379965,0.106187278484951
