"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CD4",32.8937023399241,0.399390182531504,0.138768337867555,2.87810741750539,0.00400068887260626,0.0173485585852485
"LRRC23",93.4559724021709,0.208657917871962,0.0965072504585018,2.16209576877009,0.0306107951138524,0.0909278223925782
"BTK",23.1150102104257,0.258038202260988,0.207241760112629,1.24510717396316,0.213092357446646,0.386284831753162
"HFE",45.8765696809154,-0.129543979395453,0.149322261082366,-0.867546328701759,0.385642739123483,0.575388953415094
"SCMH1",1531.7253792804,-0.171523904916915,0.0398992522948168,-4.29892529437695,1.71628305901406e-05,0.00014194449562034
"FYN",2465.1282534384,0.116103245799029,0.0378715569330669,3.06571092401157,0.00217153152398089,0.0103291222603048
"HIVEP2",753.863902543188,0.0836357524605129,0.0667038817992627,1.25383636161093,0.209901489726533,0.382998778879214
"ELOA",4048.8728232843,0.0921346152153851,0.0523478398712001,1.76004617271847,0.0783999781829281,0.188187830268128
"LYPLA2",1521.8016525024,-0.0741164237697163,0.0405946699463994,-1.82576736964677,0.0678853103753636,0.168447557178784
"CLCN6",728.789352132208,0.0560529753240163,0.049202975566072,1.1392192175196,0.25461173204879,0.437900665476705
"MRC2",145.105003727898,0.123680696814724,0.104411864257514,1.18454638938048,0.236196844414518,0.415609680237016
"TSPAN9",765.31109861819,0.157952973305228,0.0378303335179436,4.1752995180523,2.97594240217955e-05,0.00023258626764429
"BTBD7",1651.30803883728,0.125316814733692,0.0485204449998995,2.58276309572082,0.00980125995150144,0.0366946335831333
"APBA3",310.638229778335,0.0976850405935015,0.0660488234726579,1.47898229608798,0.139145046522757,0.288013481838671
"MKS1",825.01303043209,-0.0552028703009772,0.0476054923246148,-1.1595903666862,0.246215624973692,0.427821154905557
"ABHD5",689.067861058772,0.189230811323159,0.0523592520315785,3.61408545731385,0.000301409642620353,0.00185297313800893
"ANOS1",1843.01987817918,0.172756572893483,0.0610755419501673,2.82857208265852,0.00467561703432967,0.019820504870965
"AKAP8L",2361.9551987765,0.0716901776412944,0.0429334464954517,1.66979787306125,0.0949593613610312,0.21736216218517
"MBTD1",1475.47250043639,-0.13117257162216,0.0350462760448109,-3.74283908094658,0.00018195275816445,0.00118693242105343
"UTP18",3990.8944992489,-0.0834168956290404,0.0447573639829193,-1.86375800998635,0.0623556948906447,0.157518770491031
"RNF216",1587.15465238567,-0.0121195453304731,0.0274646401587036,-0.441278140199205,0.659011649526357,0.800797463525533
"TTC19",2393.11694860962,-0.1116348295549,0.04788448941391,-2.33133590691417,0.0197356542633261,0.0640282221919891
"PTBP1",18996.4904696337,-0.14473215938218,0.0398869027341883,-3.62856349982085,0.000285002653208479,0.00176242805639196
