"","ID","log2FoldChange","AveExpr","t","P.Value","padj","B"
"AKAP8L","AKAP8L",0.0475316534440742,6.44772960408541,0.83904253869582,0.40532038961435,0.966249064157513,-6.22178027118216
"GABRB3","GABRB3",0.00874186166611413,4.97900651575913,0.10502290788861,0.916765300548466,0.994869499300384,-6.22221545906473
"SSB","SSB",0.066720867571135,7.94512265421621,1.13404609085055,0.262022566559487,0.966249064157513,-6.2223594879259
"LSM10","LSM10",-0.0333649224278822,5.29374398368277,-0.424359513911739,0.673069834380776,0.985652254872372,-6.22241475546814
"PAIP2","PAIP2",0.0470560815251897,6.50212046509006,0.877933179510671,0.384054440174907,0.966249064157513,-6.22259204203061
"ANKRD28","ANKRD28",0.0458043954672291,6.28053270103136,0.81306839755336,0.419919056321083,0.967937190887226,-6.22293409404914
"PDE4D","PDE4D",0.000140350732079852,4.89390171438943,0.00186954174725889,0.998515540069995,0.999754331055969,-6.22293653820967
"C1GALT1C1","C1GALT1C1",0.0214832986369053,5.12167472834675,0.294312337767524,0.769701385342143,0.991704716961681,-6.22298355863858
"MARCHF9","MARCHF9",-0.0401117177279717,5.39005767673701,-0.551722980899471,0.583522589783358,0.981132212939498,-6.22299122511304
"VCL","VCL",0.049609690918194,7.92208039660839,1.0995694422906,0.276629485839412,0.966249064157513,-6.22304172741347
"RAB5B","RAB5B",0.0470304738856893,7.02845792817533,0.995311931897633,0.324234736985864,0.966249064157513,-6.22316765929955
"BRIX1","BRIX1",0.0520023022624265,7.51284615962219,1.04855360546291,0.299275949713932,0.966249064157513,-6.22359728057557
"LMX1B","LMX1B",-0.0150508685047051,4.98464439602691,-0.175419735721558,0.861437217683548,0.99473195164592,-6.22380355347952
"LIMK2","LIMK2",0.0138933996587998,4.95758476562341,0.171348132017135,0.864621020613132,0.99473195164592,-6.22396115708191
"TUBA1A","TUBA1A",-0.0471479855043562,7.15154778103162,-0.993721512911942,0.325001179923973,0.966249064157513,-6.22397821280351
"TGOLN2","TGOLN2",0.0462808023811805,6.98654905593809,0.962635580043965,0.340225376702692,0.966249064157513,-6.22402490537441
"LIMD1","LIMD1",-0.026286838372191,5.11613248411662,-0.306087793384015,0.76077085243244,0.991704716961681,-6.22425259135675
"ARSB","ARSB",0.00309766787652688,4.94355698963981,0.0381389005617726,0.9697242840506,0.998770264099139,-6.22437021751487
"IMMT","IMMT",0.0442588925281395,7.09001214421522,0.985709394808287,0.328880762322856,0.966249064157513,-6.22442036690332
"GLRX5","GLRX5",-0.0459996215897993,6.41456429246163,-0.830579476785229,0.410042392168777,0.966249064157513,-6.22464365322838
"CUTC","CUTC",-0.0294762762415219,5.28568408264499,-0.411252413562113,0.682592571979207,0.985652254872372,-6.22477311094741
"CHMP2A","CHMP2A",-0.0424066776795229,5.91505853733118,-0.699379996588502,0.487459150627447,0.979459321950558,-6.22486247398825
"MYO9A","MYO9A",0.0446719220036655,6.38761833125195,0.853461683960445,0.397352602598669,0.966249064157513,-6.22517275030107
"SNX4","SNX4",-0.0418989262771623,5.82443592376112,-0.659932158479182,0.512235884051229,0.979459321950558,-6.22517903424383
"JAGN1","JAGN1",-0.040701742838805,5.8294696114267,-0.631474186034817,0.53052143683458,0.979459321950558,-6.2252554972415
"FBXO42","FBXO42",-0.0407507282522035,5.5705841471507,-0.552704515273828,0.582855112781095,0.981132212939498,-6.22533588576762
"PGM3","PGM3",0.0507433029725917,6.75589113056889,0.911496390128887,0.36627764518396,0.966249064157513,-6.22537535831963
"ZBTB2","ZBTB2",0.0282565972760107,5.35700454008437,0.412747410868683,0.681503739448649,0.985652254872372,-6.2254538021483
"RAB3GAP2","RAB3GAP2",0.0447818489589622,6.46153851503873,0.85549863975401,0.396234900805988,0.966249064157513,-6.22553555597977
"MTFR1","MTFR1",0.0304755320133117,5.28571457892475,0.441892742879972,0.660415494446615,0.985652254872372,-6.22579213682227
"PSRC1","PSRC1",0.0297459883206503,5.24174829774102,0.409712673217433,0.683714702877732,0.985652254872372,-6.22588806455995
"CHMP7","CHMP7",0.044983005475201,6.28066724987076,0.791327751005016,0.432379540111806,0.970988342794312,-6.22615729105976
"MOAP1","MOAP1",-0.0384233994292886,5.47643987231646,-0.561539012911138,0.576863915441745,0.981132212939498,-6.2261600773738
"PRPF31","PRPF31",-0.0444242800953685,6.09707651584066,-0.735274782069883,0.465505033118492,0.975198488936501,-6.22671172132257
"ZNF770","ZNF770",0.0436404727985131,6.40999398931182,0.840095911032703,0.40473500537319,0.966249064157513,-6.22674593713608
"ZRANB1","ZRANB1",0.0057217191170329,5.00548096202222,0.0715148650795266,0.943264790612067,0.996508460169392,-6.2269513121155
"RNF141","RNF141",0.0172700339536176,5.01865134543464,0.198228433392333,0.843646181653894,0.993750873786322,-6.22711256194876
"NUP85","NUP85",0.0463065999050505,6.65688589335903,0.887505765453499,0.378929713777828,0.966249064157513,-6.22713720838371
"NEK7","NEK7",-0.0536357339357547,6.39472543560169,-0.829879549689901,0.41043442105785,0.966249064157513,-6.22719779181834
"BASP1","BASP1",-0.0520531348428257,6.63844779659994,-0.888874576906896,0.378200469690462,0.966249064157513,-6.22720481973617
"SUCLG2","SUCLG2",-0.0321338644648099,5.37264897361396,-0.476137888061449,0.635988426927299,0.982644923318791,-6.22722395370905
"BIRC5","BIRC5",-0.0506165200897142,7.8996044747372,-1.12034469636468,0.267760511574492,0.966249064157513,-6.22745551430713
"NAB1","NAB1",0.0298108210963539,5.21823046061252,0.422613295485042,0.674335450648649,0.985652254872372,-6.22773305862747
"FKBP15","FKBP15",0.0311918016380686,5.27917932663623,0.420527082356903,0.67584873085042,0.985652254872372,-6.22808267767607
"MANEA","MANEA",0.0290925343451915,5.20414787388214,0.380974142991983,0.704788361626802,0.986168474135772,-6.22814630929205
"ZNF248","ZNF248",0.0112673881980756,4.88522680771081,0.121379577466485,0.903862401275941,0.994869499300384,-6.2282935379941
"METTL1","METTL1",0.00086091816240863,5.1385443185005,0.0112551345870583,0.991063346588398,0.999416776765675,-6.22838228244168
"TRPS1","TRPS1",-0.0254151923334556,5.14737163396917,-0.354434664198641,0.724459280891273,0.987573848413559,-6.22863995899521
"TMEM192","TMEM192",-0.0244732958651195,5.22728861772302,-0.334532652348648,0.739335266285576,0.988886995851236,-6.22869968282697
"FZD6","FZD6",0.0365970389440973,5.42941546495017,0.492263201293704,0.624623731156126,0.982126754449435,-6.2289904032429
"TTLL5","TTLL5",-0.00490645629628617,4.93230276543158,-0.0644593901207719,0.94885381202069,0.997553423352476,-6.22903337948229
"PHF23","PHF23",0.04229280824506,5.8874300082133,0.686170281759569,0.495681157893438,0.979459321950558,-6.22903850608953
"RAB6A","RAB6A",0.0503884436189672,6.36140007063698,0.816938303661786,0.417724033940725,0.967292512606402,-6.22922253653394
"TOMM34","TOMM34",0.0451300783967437,6.57107911478552,0.872291614220777,0.387095027887579,0.966249064157513,-6.2293390788312
"AHSA1","AHSA1",0.0474623284150413,7.13660422160343,0.993584340889346,0.325067341649458,0.966249064157513,-6.22959133046142
"ING3","ING3",0.0448510478968345,5.87400461178755,0.630753764649632,0.530988730778065,0.979459321950558,-6.23034181705564
"VPS4B","VPS4B",0.0418769545738114,5.81800476867574,0.638365445053306,0.526062377239101,0.979459321950558,-6.23041514069453
"ZNF706","ZNF706",-0.0118872050350438,4.97688753912973,-0.148605228209341,0.882445072388137,0.99473195164592,-6.23052862567928
"ACOT9","ACOT9",-0.0325705363473299,5.33298921086775,-0.448433194452025,0.655720254640918,0.985652254872372,-6.23061152906642
"PRKCH","PRKCH",0.0113699569608245,4.88034364745761,0.144040993863294,0.886029853847819,0.994869499300384,-6.2307447510127
"RBSN","RBSN",0.0329721423866793,5.39597041403823,0.477471578012312,0.635045073594579,0.982644923318791,-6.23093280767717
"LIG4","LIG4",0.0258739058253799,5.27432984396975,0.351211620954711,0.726861302357019,0.987801703809434,-6.23099428938397
"IMPACT","IMPACT",-0.0186738151775581,5.05424490839499,-0.241369080226257,0.810226798543357,0.993612806999304,-6.23112044384711
"MRPL22","MRPL22",-0.0430159325906274,5.78922032847987,-0.626166009150868,0.533969565948895,0.980143834264402,-6.23125533237179
"SGMS2","SGMS2",0.0351855727800903,5.36719206263308,0.44496187069226,0.658210509629019,0.985652254872372,-6.23141955146021
"EXOSC8","EXOSC8",0.0477037167407293,6.04565083895557,0.72194334749075,0.47359219629407,0.976974378449442,-6.23142329420189
"CEP152","CEP152",-0.0252898435322901,5.17608963672268,-0.332159251295883,0.741116142014054,0.989166809222515,-6.23172829636644
"BCL9","BCL9",-0.00213562455226857,4.91029163822947,-0.0258383241316167,0.979486080236196,0.999294496463104,-6.23176999042112
"CRYZ","CRYZ",0.0187571426005997,5.06414220562252,0.229416610869333,0.819453145458981,0.993612806999304,-6.23180392690987
"MED16","MED16",0.0336532380327403,5.28743788287267,0.425875638576226,0.67197175670768,0.985652254872372,-6.23182568063294
"RBM15B","RBM15B",-0.0445602242401648,6.83763490614033,-0.918410615864311,0.362682170913908,0.966249064157513,-6.23224696052683
"CTPS2","CTPS2",-0.011313644843999,4.91557975634481,-0.154510568873532,0.877810662676877,0.99473195164592,-6.23235187136786
"L3MBTL2","L3MBTL2",0.0411148230896003,5.80483290911138,0.620451774306987,0.53769444510378,0.980143834264402,-6.23314575788864
"TONSL","TONSL",0.0515573649050927,6.02660511903022,0.737999168456807,0.463862128280259,0.975198488936501,-6.2335533278599
"FYN","FYN",-0.046924897704562,6.53920256275515,-0.87324859479395,0.386578190194215,0.966249064157513,-6.23355517352362
"TCAIM","TCAIM",0.0154223716645445,5.03778498959302,0.184180408391711,0.854594702908004,0.99473195164592,-6.23361233316293
"ARHGAP17","ARHGAP17",-0.0492184413766061,6.67216120208752,-0.888891493684502,0.378191462725161,0.966249064157513,-6.23374667560188
"ZCCHC24","ZCCHC24",0.0113422761002804,5.01547723444059,0.157892530753304,0.875158486360899,0.99473195164592,-6.23393643711424
"MKRN2","MKRN2",0.0199160884581522,5.13503526766556,0.278584960508688,0.781678077926588,0.992949793805728,-6.23404685243401
"TSPAN6","TSPAN6",0.0433312602296123,6.06993081899831,0.727125419218394,0.470439215192004,0.975815452013217,-6.23408050263338
"CEP83","CEP83",-0.0127745278135238,5.02998221289642,-0.155965890407294,0.876669206644126,0.99473195164592,-6.23408086007785
"PLK4","PLK4",0.0380442261129508,5.65025054198489,0.593946184120814,0.555146242585402,0.980227275351663,-6.23435224930372
"ARL8A","ARL8A",0.0180237170523583,5.03625183540966,0.228452188073991,0.82019874425791,0.993612806999304,-6.23454134892078
"POMGNT2","POMGNT2",-0.0207566977619127,5.21760010835182,-0.292268910852123,0.77125437007859,0.992182783236569,-6.23473433906169
"IVNS1ABP","IVNS1ABP",0.0595458784004546,6.96710426876847,0.942797788275825,0.3501829421119,0.966249064157513,-6.23485870849766
"BAG4","BAG4",0.0449042893157054,5.71251721273349,0.600395643228458,0.550873682423443,0.980143834264402,-6.23486457779837
"RNF150","RNF150",0.0276060126470314,5.08611072943443,0.352621750683331,0.725810040219027,0.987801703809434,-6.23495624054424
"ISG20L2","ISG20L2",-0.0447343603171797,6.87745909037167,-0.92777895865709,0.357846950344048,0.966249064157513,-6.23497640694543
"LRRC8B","LRRC8B",0.0205049367750858,5.12905343834243,0.256681952591746,0.798446207973653,0.99316064679617,-6.23498403975718
"TADA1","TADA1",0.0150825714650127,5.06902627513476,0.197758537396391,0.844011911971376,0.993750873786322,-6.23510617753452
"NDE1","NDE1",-7.74209971723394e-05,4.98588609051545,-0.000911918973069601,0.999275914651528,0.999804967973559,-6.23522318912152
"KIAA1143","KIAA1143",-0.0504399177341668,6.02843881419639,-0.719284701003746,0.475214455489008,0.977565279184271,-6.23533080363682
"PTPN23","PTPN23",-0.0338180828366106,5.34108572015141,-0.432030954798209,0.667521086901,0.985652254872372,-6.23551198416661
"HYPK","HYPK",-0.048553655055767,6.59084935857024,-0.848837356523611,0.399897280742431,0.966249064157513,-6.23557940983649
"TMED9","TMED9",-0.0554357190161747,7.32116545594502,-1.00558823168453,0.319311683794265,0.966249064157513,-6.23570255027004
"P3H3","P3H3",0.026311624491048,5.10944480656672,0.35089116898515,0.72710027558801,0.987801703809434,-6.23583224737013
"IQCB1","IQCB1",-0.0450562734142874,5.95996009785657,-0.709629805039506,0.481132019715635,0.978674190134654,-6.23597631795209
"QPCT","QPCT",-0.0194527113653242,5.06004443428196,-0.265744880129665,0.79149585766657,0.993073917992921,-6.23624167636012
"MRPL20-AS1","MRPL20-AS1",-0.0262898683036807,5.1058931838069,-0.335051637053411,0.738946038620191,0.988886995851236,-6.23634641283651
"SLC35A2","SLC35A2",0.0226096656833876,5.24419935894069,0.315236223267594,0.75385517018253,0.990272132131398,-6.2364632920278
"POLR2M","POLR2M",-0.0118708331701392,5.00509204806604,-0.155289277445584,0.877199863519023,0.99473195164592,-6.23673299471279
"WDR74","WDR74",-0.0273538697989251,5.28887729354421,-0.336283222293475,0.738022651151263,0.988886995851236,-6.23695390165936
"PIP5K1C","PIP5K1C",-0.0395874897976976,5.45245085990922,-0.499789440533755,0.619350504889442,0.982076180029318,-6.23719194386992
"FKBP3","FKBP3",0.0530563160009745,6.54151850553453,0.85909416112636,0.394266769778676,0.966249064157513,-6.23767378447644
"NECAP1","NECAP1",0.0341139132088086,5.59865981893636,0.527094831415087,0.600389334467021,0.981760262886565,-6.23782281681211
"GOT1","GOT1",0.043295202468463,6.17194643465649,0.741627864140647,0.461679062148129,0.975198488936501,-6.23784881652307
"CHCHD1","CHCHD1",0.017658434281751,5.08669581476541,0.224756414254945,0.823057503767996,0.993612806999304,-6.23795550734425
"ZNF330","ZNF330",-0.0384259787786849,5.56635846136435,-0.519952112852798,0.605323201124557,0.981760262886565,-6.23810581692483
"ERO1B","ERO1B",0.0455761121223972,5.901247472356,0.679931847146903,0.499590429257118,0.979459321950558,-6.23813809174263
"EPS8","EPS8",0.0411247181490131,5.85070059841565,0.670860370497688,0.505304942304716,0.979459321950558,-6.23833024587849
"WWTR1","WWTR1",0.0358342598406765,5.73940155597463,0.621959094742199,0.536710580873767,0.980143834264402,-6.23844552782779
"ARHGEF1","ARHGEF1",-0.047020324794385,5.66026437266058,-0.593840997011949,0.555216063585285,0.980227275351663,-6.23861180157494
"R3HDM2","R3HDM2",0.0263690060835771,5.11723946008286,0.365709758560438,0.716078433270858,0.986500595824561,-6.2386835120362
"AKAP13","AKAP13",0.0431467788980475,6.3405428618827,0.803112520411285,0.425598031214845,0.970393164372414,-6.2387845259645
"NDUFS2","NDUFS2",-0.0439471614038229,7.14545132163597,-0.981783554144522,0.330792945396992,0.966249064157513,-6.23889103864318
"RBMXL1","RBMXL1",-0.0182378017965368,5.04493773910964,-0.223106214609501,0.824334751777682,0.993612806999304,-6.23902826929343
"PSMC2","PSMC2",0.0445805117438738,7.54883455395242,1.05103025558707,0.298147930098964,0.966249064157513,-6.23916813376031
"EFNB2","EFNB2",0.0423015457088338,6.65910058468197,0.852393248895649,0.397939647271769,0.966249064157513,-6.23924771632496
"RBIS","RBIS",-0.0191039494486915,5.12745738661916,-0.231665992805425,0.817714793970752,0.993612806999304,-6.23928910949859
"TVP23B","TVP23B",0.0021274119787229,5.05991682092492,0.025149050207153,0.980033198915788,0.999294496463104,-6.23947278268479
"CNOT4","CNOT4",-0.018260190912156,5.18410391876275,-0.258131315312597,0.797333571998679,0.993156593153377,-6.2395843667063
"GPATCH1","GPATCH1",0.0332283800270448,5.49632979026058,0.499255421906102,0.619724003328245,0.982076180029318,-6.23978227223246
"ALDOA","ALDOA",0.000204150451525997,5.11337384283565,0.00236712111436463,0.998120451072917,0.999609948381364,-6.23992957557337
"RAB11FIP5","RAB11FIP5",0.00149208965584613,4.9472342951344,0.0190894696441428,0.984843443439028,0.999416776765675,-6.23998708446542
"MRPL21","MRPL21",-0.0332069035780531,5.47522093054199,-0.442760909850509,0.659791459418257,0.985652254872372,-6.24005540256241
"TNFRSF11A","TNFRSF11A",0.0105954567704183,4.97927950697891,0.137280464457772,0.891344013237242,0.994869499300384,-6.2404866464284
"TTC5","TTC5",0.00878448119303776,5.07234632474935,0.122731583865366,0.902796995546919,0.994869499300384,-6.24054722187818
"YEATS4","YEATS4",0.0416610145836787,5.92262694606827,0.672373699605807,0.504349174524459,0.979459321950558,-6.24076590764237
"KMT2A","KMT2A",0.0495645412709171,7.36847142300102,1.04182745947593,0.302354227256561,0.966249064157513,-6.24085931491697
"TTC13","TTC13",0.0461141091647335,6.500954547894,0.827159466203909,0.411960113787247,0.966249064157513,-6.24089390653465
"POP1","POP1",0.0339856404775851,5.57126592278067,0.48148864434612,0.632207386663813,0.982323873905508,-6.24092676177655
"IREB2","IREB2",0.0489812958193321,7.75024287527729,1.09003950535222,0.280766053794475,0.966249064157513,-6.24123809230821
"CILK1","CILK1",-0.033496811827975,5.42997945255962,-0.467061136856955,0.642424735241873,0.983470594311883,-6.2412834712261
"TPMT","TPMT",0.0215750191667281,5.18401268154372,0.301404053714608,0.764319159053111,0.991704716961681,-6.24151999834715
"TBC1D15","TBC1D15",-0.0455706590673284,6.23759500598142,-0.754140013181033,0.454197062713994,0.974477940401334,-6.24163906822603
"SEC14L1","SEC14L1",-0.0410402058708943,5.59783324323014,-0.568327736927908,0.572280472153333,0.981132212939498,-6.24211048903894
"USP21","USP21",-0.0332855173937627,5.43593303286212,-0.479174448745618,0.633841475246294,0.982636275570505,-6.24219658747619
"HSPA13","HSPA13",0.0285676710703813,5.38026483228027,0.367833303831757,0.714503884551891,0.986500595824561,-6.24224769072736
"MPC1","MPC1",0.0374128806280831,5.50361005260443,0.478605812026872,0.634243280122903,0.982644923318791,-6.24226154099179
"CAMK2D","CAMK2D",-0.0395218786387206,5.62954243712877,-0.600612568027537,0.550730266626592,0.980143834264402,-6.24234042918096
"MYO18A","MYO18A",-0.0414626656897132,5.63808635519371,-0.613255553666335,0.542404406452699,0.980143834264402,-6.24245880998267
