"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GIPR",18.0175898445987,0.693729980320381,0.389266223780888,1.78214789246876,0.0747251175471323,NA
"PHF7",113.643909804341,0.164034438406987,0.148937828802738,1.10136182140968,0.27073921475781,0.691415141465508
"SEMA3G",54.6749583086016,0.0734152913987441,0.214221845825756,0.342706837931266,0.731819018001653,0.936163963316037
"NISCH",2273.27645461942,-0.0464891906320759,0.0475812058070472,-0.977049443021691,0.328544675195305,0.735414826527756
"FUZ",567.826429756695,0.145474471125678,0.0714085382404382,2.03721396222751,0.0416286052778393,0.323062626433963
"SLC6A13",11.2960283854131,0.0585654014915254,0.49527973902452,0.118247117491366,0.905871857447805,NA
"IDS",207.32849687006,0.0457055365086139,0.145497250228366,0.314133335419581,0.75341977206682,0.941839665063875
"ZNF200",1109.51772768504,-0.0330561893992431,0.0603286444591351,-0.547935225390892,0.583736380541227,0.877177332044387
"CD4",32.8937023399241,0.0701370254421658,0.253668038189004,0.276491378034421,0.782170680980182,NA
"LRRC23",93.4559724021709,0.159941490458473,0.17617226064631,0.907869887527736,0.36394696878314,0.758057310302258
"BTK",23.1150102104257,0.286453732645905,0.390245746071334,0.734034222101535,0.462927881080484,NA
"HFE",45.8765696809154,-0.104208773114797,0.264545066971503,-0.393916901599312,0.693642391523441,0.921953099860809
"SCMH1",1531.7253792804,-0.0862328813314243,0.0583496922373892,-1.47786351606784,0.139444313377897,0.54680421533069
"FYN",2465.1282534384,0.0385362796890691,0.0440206829706093,0.875413035158909,0.381349209758087,0.771907438679791
"HIVEP2",753.863902543188,-0.0375709470343204,0.0992556545964523,-0.378527018808894,0.705039126187279,0.925898602503327
"ELOA",4048.8728232843,-0.14287032115604,0.0342760360344738,-4.16822765072207,3.06977263890402e-05,0.00332199798781695
"LYPLA2",1521.8016525024,0.0425447195024829,0.0685441710647526,0.62069055386623,0.534803245771816,0.854094919266201
"CLCN6",728.789352132208,-0.133399080283351,0.0773814075052785,-1.72391643657104,0.0847229296379269,0.442567436123767
